Datetime,p47b8k2,p49b8k4,p51b8k6,p53b8k8,p55b8k10,p57b8k12,p59b8k14,p61b8k16,p63b8k18,p65b8k20,p67b8k22,p69b8k24,obs
2017-11-16,193.79567,195.75640869140625,194.92910766601562,194.559814453125,195.27090454101562,190.96495056152344,190.6487579345703,195.10247802734375,195.17498779296875,191.43199157714844,196.7402801513672,192.6232147216797,190.97032
2017-11-17,196.69402,195.4125518798828,193.73739624023438,193.86239624023438,193.9111785888672,188.77137756347656,189.23370361328125,194.75120544433594,195.5509796142578,191.02645874023438,195.91635131835938,191.49794006347656,192.6296
2017-11-18,194.7625,195.27029418945312,193.54530334472656,194.53692626953125,194.2501220703125,188.1538543701172,189.3765869140625,194.48715209960938,196.22146606445312,189.87940979003906,196.08120727539062,191.3457794189453,193.03673
2017-11-19,197.02243,195.07290649414062,194.05357360839844,194.46229553222656,193.1305694580078,189.05667114257812,189.5327911376953,194.23680114746094,197.22877502441406,190.38973999023438,197.12356567382812,193.40737915039062,193.44388
2017-11-20,194.35515,194.66775512695312,194.51626586914062,194.05052185058594,192.75152587890625,190.73870849609375,191.1033172607422,194.5050506591797,195.259765625,189.94241333007812,197.55130004882812,192.04090881347656,193.85103
2017-11-21,197.441,194.82696533203125,194.28680419921875,191.81825256347656,193.9465789794922,193.53314208984375,193.82374572753906,194.92098999023438,194.4698486328125,191.00515747070312,195.64112854003906,190.544921875,194.25818
2017-11-22,193.52661,194.6232452392578,192.24087524414062,195.28598022460938,194.0721893310547,193.7572784423828,193.95037841796875,195.4019775390625,195.33665466308594,191.7230987548828,196.53289794921875,194.4078369140625,194.66533
2017-11-23,198.11035,195.93450927734375,193.96954345703125,193.3584442138672,193.10015869140625,191.4567413330078,191.1525421142578,195.41297912597656,196.40029907226562,190.69833374023438,196.2318115234375,192.247802734375,195.07246
2017-11-24,195.78954,197.18728637695312,195.36087036132812,195.3921661376953,195.0767364501953,189.1800994873047,189.27703857421875,195.70462036132812,195.97665405273438,188.67794799804688,196.505859375,193.28201293945312,195.47961
2017-11-25,198.52669,197.23178100585938,195.65298461914062,194.93516540527344,197.08560180664062,190.0502471923828,189.89588928222656,194.8450164794922,195.53379821777344,188.0658416748047,196.6187744140625,193.39617919921875,195.88676
2017-11-26,194.59602,196.76600646972656,194.51419067382812,197.00381469726562,195.85693359375,193.97877502441406,193.1872100830078,195.41131591796875,196.383056640625,192.0868682861328,197.4864044189453,196.9108123779297,195.84291
2017-11-27,197.31825,197.0665740966797,194.41490173339844,195.91082763671875,196.99609375,194.42971801757812,193.9899444580078,195.0038604736328,196.84524536132812,193.29795837402344,196.06752014160156,193.1262969970703,195.79906
2017-11-28,193.93462,196.78900146484375,196.0094757080078,198.8114776611328,198.34654235839844,194.0709686279297,194.1339111328125,197.18260192871094,196.7213592529297,192.91107177734375,196.19711303710938,196.94068908691406,195.7552
2017-11-29,199.18532,198.48806762695312,199.07289123535156,198.66574096679688,198.66445922851562,193.1986846923828,193.5340576171875,198.57101440429688,196.61936950683594,192.92665100097656,198.06411743164062,196.39552307128906,195.71135
2017-11-30,196.89937,199.7884521484375,198.83714294433594,198.11253356933594,198.45729064941406,192.4696807861328,192.69996643066406,198.97218322753906,197.2972869873047,192.3688507080078,199.62222290039062,196.50604248046875,195.6675
2017-12-01,199.17337,200.9814910888672,199.11651611328125,198.5974578857422,199.5662841796875,192.28155517578125,192.3011016845703,197.75086975097656,198.03573608398438,192.22076416015625,198.9651641845703,194.76353454589844,195.62364
2017-12-02,196.1103,199.71353149414062,198.649658203125,199.7027587890625,199.52122497558594,192.30213928222656,192.59439086914062,196.5823516845703,198.7772979736328,192.07725524902344,196.1038360595703,198.44207763671875,195.57979
2017-12-03,198.15005,198.12159729003906,195.44009399414062,198.97564697265625,196.57362365722656,192.178955078125,191.99954223632812,194.3934783935547,196.46517944335938,191.59527587890625,195.94769287109375,193.7245330810547,195.53593
2017-12-04,196.13889,197.18548583984375,196.77301025390625,198.7048797607422,195.1875,192.51080322265625,191.8853759765625,195.41461181640625,195.46714782714844,191.5828857421875,195.8444061279297,196.77645874023438,195.49208
2017-12-05,199.17747,197.8836212158203,197.09544372558594,195.581787109375,195.3577423095703,193.8592987060547,193.2919158935547,194.41358947753906,195.86111450195312,192.22422790527344,198.56944274902344,194.1134033203125,195.44823
2017-12-06,195.16179,197.0497283935547,195.37692260742188,197.37168884277344,196.0102996826172,193.17518615722656,193.0166778564453,195.08065795898438,196.79901123046875,192.38400268554688,198.32803344726562,197.2998046875,195.40437
2017-12-07,195.99522,196.88926696777344,194.28001403808594,198.66314697265625,195.3330841064453,193.01011657714844,193.9029083251953,194.11366271972656,195.8771514892578,192.67840576171875,196.4515838623047,193.7754364013672,195.36052
2017-12-08,192.4677,195.1656951904297,193.73606872558594,196.6607208251953,193.57290649414062,193.6265869140625,193.93411254882812,193.4604034423828,194.61917114257812,192.7883758544922,194.7617645263672,194.96890258789062,195.31665
2017-12-09,193.19522,194.24349975585938,193.10006713867188,198.8314971923828,193.42218017578125,193.09490966796875,193.93020629882812,192.6770477294922,192.4087371826172,191.77676391601562,195.93211364746094,192.7008819580078,195.2728
2017-12-10,191.81808,192.73716735839844,192.47189331054688,196.91197204589844,193.04598999023438,194.35238647460938,194.12440490722656,193.6185302734375,193.57455444335938,192.1441192626953,196.31887817382812,194.36717224121094,195.22894
2017-12-11,195.18439,194.6505126953125,193.64793395996094,197.14859008789062,193.10475158691406,193.8578338623047,193.7034149169922,194.55882263183594,193.74998474121094,193.15975952148438,198.51856994628906,194.12457275390625,195.18509
2017-12-12,195.5347,197.55291748046875,194.23052978515625,195.0899200439453,195.01065063476562,192.33152770996094,192.993408203125,196.3968505859375,196.4157257080078,194.169677734375,197.210205078125,194.3657684326172,195.27948
2017-12-13,195.4592,198.74783325195312,196.1703338623047,197.18255615234375,195.63121032714844,191.7760467529297,192.04376220703125,197.2091827392578,195.58216857910156,193.03720092773438,197.348388671875,194.0181427001953,195.37386
2017-12-14,195.27936,196.96994018554688,196.00265502929688,195.67459106445312,196.65121459960938,192.35137939453125,192.46890258789062,195.9738311767578,196.19305419921875,192.199951171875,195.17013549804688,194.54373168945312,195.46823
2017-12-15,195.3922,196.3924560546875,196.3738555908203,197.11219787597656,197.32960510253906,193.3682861328125,192.9604034423828,195.066650390625,195.49917602539062,191.4410400390625,196.7440643310547,193.91757202148438,195.5626
2017-12-16,195.66373,195.4739990234375,196.2206268310547,197.50244140625,197.09188842773438,192.4059600830078,192.28396606445312,196.00245666503906,195.9252166748047,192.7820587158203,196.53782653808594,194.56036376953125,195.65698
2017-12-17,195.67249,196.68418884277344,195.81619262695312,199.1677703857422,197.39657592773438,191.39602661132812,191.2764129638672,196.50457763671875,195.8306121826172,193.9053192138672,197.41403198242188,193.4878387451172,195.75136
2017-12-18,198.1138,198.40475463867188,197.24560546875,197.2096405029297,196.9636993408203,189.75564575195312,190.56350708007812,196.8395538330078,196.8628692626953,193.62728881835938,197.69522094726562,193.549072265625,195.84573
2017-12-19,197.31273,199.44203186035156,198.67730712890625,197.33839416503906,196.5679931640625,190.75820922851562,190.4957275390625,196.88621520996094,196.0545654296875,192.6441192626953,199.53294372558594,195.27622985839844,195.94011
2017-12-20,198.56328,198.7675018310547,197.85231018066406,196.9817657470703,196.2473907470703,190.6624298095703,190.2921142578125,196.74044799804688,196.23318481445312,192.43441772460938,198.2161407470703,194.38072204589844,196.03448
2017-12-21,197.47205,197.9674530029297,197.40638732910156,198.08966064453125,197.85220336914062,192.1294708251953,192.16856384277344,197.4091339111328,195.79281616210938,192.1465606689453,197.35964965820312,194.496826171875,196.12886
2017-12-22,199.07463,198.12847900390625,198.38697814941406,196.777587890625,198.2772216796875,193.120849609375,193.1959991455078,198.0685272216797,196.82196044921875,192.7821807861328,198.42935180664062,196.42518615722656,196.22325
2017-12-23,198.20526,199.25181579589844,198.13778686523438,196.93284606933594,197.74000549316406,192.99705505371094,192.01712036132812,197.11790466308594,196.17727661132812,190.88632202148438,199.90403747558594,195.19216918945312,196.31763
2017-12-24,199.71886,200.62161254882812,199.08099365234375,196.6808624267578,197.23243713378906,191.04966735839844,191.65570068359375,197.73577880859375,197.80833435058594,190.29672241210938,199.52317810058594,195.4752655029297,196.412
2017-12-25,198.15721,200.5704345703125,200.2675018310547,197.192138671875,198.48294067382812,191.12904357910156,191.8193817138672,197.51171875,197.28396606445312,190.15643310546875,199.39715576171875,194.88568115234375,196.50638
2017-12-26,198.84547,199.75381469726562,199.12205505371094,196.68971252441406,198.54090881347656,194.46485900878906,194.5024871826172,197.06565856933594,197.4127655029297,192.50857543945312,199.13331604003906,195.8225860595703,196.60075
2017-12-27,197.59915,198.810791015625,197.26889038085938,197.72532653808594,199.4375,196.6438751220703,195.70285034179688,196.82830810546875,196.2544708251953,193.39071655273438,199.42681884765625,192.9687957763672,196.69513
2017-12-28,199.30458,198.0675811767578,198.15565490722656,197.0620574951172,199.38275146484375,195.23109436035156,194.80519104003906,196.9810791015625,197.34124755859375,193.60531616210938,198.86448669433594,196.31515502929688,196.85188
2017-12-29,198.92813,198.5470428466797,199.94496154785156,198.19618225097656,199.94998168945312,194.01170349121094,193.8389129638672,199.39303588867188,197.1764373779297,192.91639709472656,199.41053771972656,196.7061004638672,197.00864
2017-12-30,199.70195,198.9899139404297,199.8121337890625,197.45193481445312,200.1287841796875,194.3818817138672,194.2885284423828,199.06228637695312,197.70932006835938,193.26522827148438,199.4967803955078,194.79510498046875,197.1654
2017-12-31,198.00856,199.12008666992188,197.8614044189453,198.89207458496094,199.3781280517578,194.8215789794922,194.4087371826172,199.74093627929688,197.9647979736328,193.5313720703125,199.4243621826172,197.46910095214844,197.32216
2018-01-01,199.31407,198.1410675048828,198.29922485351562,198.561279296875,198.82086181640625,193.9366912841797,193.2626953125,198.22779846191406,198.70948791503906,193.00489807128906,199.57273864746094,196.46310424804688,197.47891
2018-01-02,198.64392,198.32492065429688,199.38742065429688,199.2505645751953,200.03903198242188,194.03054809570312,193.36558532714844,196.88682556152344,197.92649841308594,191.7481231689453,198.9310302734375,196.166015625,197.63567
2018-01-03,199.5736,199.6312713623047,199.8516082763672,199.03378295898438,199.09523010253906,194.51641845703125,194.1670684814453,196.2020263671875,198.13198852539062,192.51806640625,199.4862518310547,197.841064453125,197.79242
2018-01-04,199.04066,200.76336669921875,200.33212280273438,197.3461151123047,198.55010986328125,195.4160919189453,195.0863494873047,197.11927795410156,198.26535034179688,193.52220153808594,199.84201049804688,196.18614196777344,197.94919
2018-01-05,199.1567,200.97003173828125,201.57574462890625,198.58091735839844,199.47744750976562,195.22427368164062,195.59518432617188,198.74761962890625,199.77352905273438,194.01087951660156,200.93243408203125,196.30136108398438,198.10594
2018-01-06,198.73738,201.26426696777344,203.13449096679688,199.0508575439453,201.05702209472656,195.43409729003906,195.13607788085938,197.50100708007812,199.1207275390625,192.9007110595703,200.3218231201172,197.50706481933594,198.2627
2018-01-07,199.73714,201.21083068847656,201.9741973876953,199.73960876464844,199.91680908203125,194.639404296875,194.13638305664062,196.42648315429688,198.28575134277344,192.02186584472656,198.71829223632812,198.1557159423828,198.41945
2018-01-08,198.57281,200.3957061767578,200.80665588378906,199.0520782470703,199.44642639160156,194.60784912109375,194.0401611328125,194.63975524902344,197.30026245117188,192.34922790527344,198.31494140625,196.98599243164062,198.5762
2018-01-09,199.61069,200.64723205566406,201.46446228027344,200.08929443359375,199.98843383789062,196.5998992919922,196.29354858398438,197.20578002929688,198.41656494140625,194.12005615234375,199.7017822265625,197.70059204101562,198.73297
2018-01-10,198.84042,200.8194122314453,201.58702087402344,199.4045867919922,200.8661346435547,196.68775939941406,196.34373474121094,198.35508728027344,198.70004272460938,194.01129150390625,199.74093627929688,200.20066833496094,198.88972
2018-01-11,200.00427,201.46742248535156,201.31838989257812,200.0382080078125,200.73614501953125,196.1380615234375,195.86561584472656,198.375732421875,199.2284698486328,193.2350311279297,199.21359252929688,197.65504455566406,199.04648
2018-01-12,198.83536,200.60845947265625,200.75177001953125,199.2619171142578,202.29527282714844,196.6026611328125,195.8184356689453,198.1680145263672,199.07260131835938,192.99716186523438,198.35289001464844,200.8185577392578,199.20323
2018-01-13,198.10423,199.63351440429688,200.1739959716797,200.3424835205078,201.35488891601562,196.5457000732422,195.68594360351562,197.16494750976562,199.48558044433594,192.9823455810547,196.6709442138672,199.35899353027344,199.35999
2018-01-14,198.90224,198.434814453125,197.67076110839844,200.79812622070312,200.6048583984375,197.44737243652344,196.89215087890625,197.7069091796875,199.6973114013672,193.4560546875,196.72572326660156,198.0269012451172,199.51675
2018-01-15,199.50383,197.36502075195312,198.14810180664062,200.92507934570312,200.19566345214844,198.40289306640625,197.94705200195312,198.4610137939453,198.6586456298828,194.09898376464844,197.6053009033203,198.5784912109375,199.67351
2018-01-16,197.24448,197.33468627929688,197.5477294921875,199.18173217773438,197.97219848632812,198.2234344482422,197.55812072753906,194.75775146484375,196.8807830810547,194.3896484375,195.93812561035156,197.520751953125,199.83026
2018-01-17,191.12624,198.95602416992188,194.80567932128906,195.88540649414062,195.33615112304688,196.4920654296875,196.862548828125,189.74444580078125,192.7315673828125,191.7187042236328,192.3633575439453,191.89212036132812,199.98701
2018-01-18,187.15915,197.17129516601562,194.92929077148438,190.55796813964844,195.12991333007812,196.1471405029297,196.49049377441406,184.8408203125,187.39373779296875,190.65402221679688,188.67788696289062,190.5238800048828,200.14377
2018-01-19,184.84396,190.89447021484375,194.11753845214844,186.3555450439453,194.3080291748047,195.0496063232422,195.91477966308594,183.15994262695312,184.24107360839844,188.1547393798828,184.97499084472656,186.9566192626953,200.30054
2018-01-20,183.41833,187.05653381347656,192.5977325439453,184.18643188476562,188.77078247070312,195.77731323242188,193.66429138183594,181.89027404785156,181.32562255859375,187.2787628173828,186.44482421875,189.79556274414062,200.45729
2018-01-21,185.35823,184.51588439941406,188.78546142578125,180.7489013671875,187.1339874267578,195.12939453125,192.2909698486328,183.77484130859375,182.17189025878906,188.5174102783203,184.77288818359375,188.29290771484375,200.3817
2018-01-22,185.23589,184.19403076171875,186.65618896484375,184.53367614746094,185.169677734375,193.44692993164062,190.994140625,184.46539306640625,184.76937866210938,189.81817626953125,185.1907196044922,189.47422790527344,200.30612
2018-01-23,184.45328,185.64305114746094,183.13572692871094,184.1694793701172,184.7788848876953,193.6889190673828,191.4735565185547,185.86473083496094,183.91477966308594,191.1452178955078,183.30311584472656,187.85240173339844,200.23053
2018-01-24,184.67357,187.052001953125,184.08546447753906,181.95452880859375,184.12716674804688,195.29000854492188,193.19252014160156,182.85108947753906,183.98399353027344,191.40489196777344,180.92466735839844,189.2442169189453,200.15495
2018-01-25,185.46382,185.5960235595703,183.3012237548828,179.3890838623047,186.41282653808594,194.62832641601562,192.4931640625,182.41848754882812,186.557373046875,188.13302612304688,180.32273864746094,186.68296813964844,200.07936
2018-01-26,186.21541,185.90199279785156,185.80006408691406,182.4959716796875,181.2111053466797,190.32568359375,187.6790771484375,183.694580078125,185.61634826660156,187.49742126464844,184.3125762939453,186.37498474121094,200.00378
2018-01-27,186.67708,185.83148193359375,185.0596160888672,180.91458129882812,182.8984832763672,187.0237274169922,184.18161010742188,185.30496215820312,184.79022216796875,189.3234405517578,184.91184997558594,186.6602325439453,199.92819
2018-01-28,187.08563,187.45596313476562,185.5159454345703,183.13597106933594,184.77786254882812,183.32992553710938,182.35874938964844,185.6199951171875,184.73883056640625,192.22657775878906,185.2567138671875,186.41224670410156,199.85262
2018-01-29,187.73543,188.1570587158203,185.39576721191406,181.68099975585938,187.28753662109375,183.30279541015625,183.1424560546875,186.16542053222656,185.99786376953125,190.97982788085938,185.43917846679688,186.2415008544922,199.77704
2018-01-30,189.3994,188.65878295898438,187.9149932861328,184.4469451904297,184.63356018066406,187.43972778320312,186.8207550048828,186.92282104492188,184.9704132080078,188.11080932617188,185.03208923339844,187.87594604492188,199.70145
2018-01-31,189.69661,186.40284729003906,185.30615234375,183.0369415283203,186.36000061035156,183.98385620117188,184.29994201660156,187.56011962890625,187.64572143554688,185.4132080078125,184.21273803710938,189.73782348632812,199.62587
2018-02-01,187.96371,187.0088348388672,186.48098754882812,182.00526428222656,184.1165771484375,180.2327117919922,180.0183868408203,184.81361389160156,187.39309692382812,183.340087890625,183.15008544921875,184.1129608154297,199.55028
2018-02-02,186.32864,187.24472045898438,182.4827423095703,177.50831604003906,181.57191467285156,177.2435760498047,176.81524658203125,182.92276000976562,185.66943359375,177.96810913085938,184.44837951660156,183.40182495117188,199.4747
2018-02-03,186.414,186.8775634765625,183.4783477783203,178.1671600341797,179.33370971679688,179.5632781982422,178.8894805908203,179.80189514160156,184.1361083984375,176.099609375,180.49490356445312,182.72691345214844,199.39911
2018-02-04,184.69344,185.68173217773438,180.92428588867188,174.6069793701172,181.18478393554688,181.56698608398438,182.21347045898438,180.24136352539062,184.80479431152344,175.00238037109375,181.27862548828125,180.42970275878906,199.32353
2018-02-05,184.82225,184.7496337890625,181.61734008789062,179.0219268798828,178.49192810058594,186.8649139404297,187.35076904296875,178.78964233398438,183.32574462890625,180.70814514160156,179.85072326660156,175.94105529785156,199.24794
2018-02-06,183.74728,182.5715789794922,180.32127380371094,175.12828063964844,180.11788940429688,188.49774169921875,187.17129516601562,183.5251007080078,181.42396545410156,181.90740966796875,182.58543395996094,179.74542236328125,199.14833
2018-02-07,184.86534,183.4921112060547,181.5594940185547,180.64419555664062,179.71946716308594,185.1278076171875,184.49234008789062,185.26272583007812,185.32785034179688,181.23707580566406,180.11268615722656,179.61277770996094,199.04872
2018-02-08,187.0545,186.11279296875,182.79644775390625,179.45301818847656,182.57217407226562,184.23109436035156,183.313232421875,187.53782653808594,187.211669921875,183.2371368408203,182.68734741210938,179.58148193359375,198.94911
2018-02-09,187.77385,187.3040313720703,185.8780059814453,181.74197387695312,181.86373901367188,185.05746459960938,182.91468811035156,185.33592224121094,187.67356872558594,185.04266357421875,184.2257080078125,180.12106323242188,198.84949
2018-02-10,186.09802,186.0384521484375,183.23756408691406,179.1314697265625,185.39370727539062,186.4779510498047,184.6305389404297,188.02960205078125,189.04319763183594,186.77862548828125,189.04660034179688,181.037353515625,198.74988
2018-02-11,186.63885,186.42396545410156,184.86383056640625,182.48838806152344,179.58706665039062,186.8404541015625,185.58433532714844,188.96173095703125,187.17657470703125,187.72254943847656,184.85076904296875,180.84681701660156,198.65027
2018-02-12,186.4228,186.2178192138672,183.37158203125,180.43743896484375,181.38088989257812,184.65731811523438,184.27975463867188,187.8534698486328,185.285400390625,187.23565673828125,186.7051239013672,179.65399169921875,198.55064
2018-02-13,186.97112,186.99209594726562,186.43197631835938,181.35279846191406,182.32730102539062,182.4799041748047,183.6464080810547,188.67776489257812,185.62229919433594,186.8570556640625,185.67613220214844,182.91946411132812,198.45103
2018-02-14,188.34576,187.15928649902344,185.1038055419922,179.37547302246094,184.7117919921875,183.18359375,184.7596435546875,190.6861114501953,186.78504943847656,185.481201171875,187.85028076171875,179.73780822753906,198.35143
2018-02-15,188.32729,188.06797790527344,187.45643615722656,180.90679931640625,183.01124572753906,183.87454223632812,184.5157470703125,191.1509552001953,188.4667205810547,184.95423889160156,187.00765991210938,185.35267639160156,198.25182
2018-02-16,188.54102,187.36888122558594,184.32920837402344,179.12939453125,187.81593322753906,182.03118896484375,183.02159118652344,189.4932403564453,189.52993774414062,185.07664489746094,190.40762329101562,180.07626342773438,198.15219
2018-02-17,190.19223,188.69053649902344,186.60971069335938,182.1185302734375,185.76519775390625,180.99232482910156,182.0433807373047,188.2146759033203,190.34967041015625,184.15792846679688,189.26683044433594,183.837158203125,198.05258
2018-02-18,191.25253,188.97378540039062,184.329833984375,178.83668518066406,184.6546630859375,182.38755798339844,182.9194793701172,186.4579315185547,189.12283325195312,183.79238891601562,189.436767578125,182.96983337402344,197.95297
2018-02-19,189.4767,190.2332763671875,184.22019958496094,183.0613555908203,183.232421875,185.111083984375,185.43438720703125,186.4272918701172,187.0139923095703,184.14572143554688,190.52406311035156,184.11619567871094,197.85335
2018-02-20,187.99925,189.8834991455078,182.81546020507812,181.8466339111328,186.37933349609375,187.5050506591797,187.5340576171875,186.6784210205078,186.4894256591797,185.63385009765625,191.21719360351562,183.6248016357422,197.75374
2018-02-21,187.25623,188.9745635986328,184.38153076171875,188.03517150878906,188.63180541992188,188.05072021484375,188.23892211914062,184.54489135742188,184.9163360595703,185.19369506835938,188.7188720703125,184.99578857421875,197.65413
2018-02-22,185.49928,185.15286254882812,180.7352752685547,191.0207061767578,190.68284606933594,188.32949829101562,187.7062225341797,185.80517578125,181.50634765625,185.48919677734375,185.92942810058594,184.27830505371094,197.69885
2018-02-23,184.5099,185.0672149658203,182.1836700439453,191.5272674560547,190.23355102539062,188.0002899169922,188.48854064941406,188.15684509277344,182.81500244140625,185.82928466796875,187.96351623535156,184.16567993164062,197.74358
2018-02-24,187.00945,186.48728942871094,184.61846923828125,192.5446319580078,192.2493438720703,189.52784729003906,190.0736846923828,189.41465759277344,187.54380798339844,188.38389587402344,189.66598510742188,186.56051635742188,197.7883
2018-02-25,187.18056,188.7738037109375,187.8085174560547,194.09671020507812,191.8365936279297,191.81793212890625,191.14215087890625,190.34515380859375,190.81307983398438,190.59500122070312,193.29299926757812,190.6835174560547,197.83304
2018-02-26,190.32336,192.27548217773438,189.32052612304688,193.1231689453125,193.48593139648438,192.62442016601562,191.7930145263672,192.2470703125,193.04542541503906,191.68106079101562,195.0833282470703,190.94009399414062,197.87776
2018-02-27,192.63971,195.0736541748047,191.52745056152344,192.2005157470703,192.6531524658203,191.87303161621094,191.06631469726562,192.0776824951172,193.0874786376953,189.9731903076172,194.65650939941406,191.23477172851562,197.92249
2018-02-28,191.75728,194.72499084472656,193.04132080078125,193.98828125,193.09361267089844,190.25662231445312,190.2310791015625,191.0760955810547,191.97886657714844,189.24778747558594,193.70021057128906,191.66448974609375,197.96721
2018-03-01,190.43193,192.91586303710938,193.8223876953125,193.5229034423828,192.00596618652344,190.0559844970703,189.4030303955078,191.668212890625,191.9951934814453,188.36781311035156,194.13320922851562,190.1153564453125,198.01193
2018-03-02,191.3278,192.74822998046875,192.9474334716797,194.4178009033203,191.98995971679688,190.0679168701172,188.8824005126953,191.42410278320312,191.65098571777344,188.85049438476562,193.1024932861328,190.05502319335938,198.05667
2018-03-03,191.83852,192.4949188232422,192.22352600097656,194.80665588378906,190.2543487548828,188.77369689941406,187.95884704589844,191.82672119140625,192.9378204345703,187.5824737548828,193.86343383789062,190.39808654785156,198.1014
2018-03-04,192.04535,193.19049072265625,192.4651336669922,195.85568237304688,190.58901977539062,188.0792694091797,187.19200134277344,193.0404815673828,192.91848754882812,188.4490509033203,194.7423095703125,190.49244689941406,198.14612
2018-03-05,193.1741,194.3758544921875,193.82786560058594,195.1075897216797,192.36300659179688,187.05552673339844,186.3184051513672,193.95233154296875,193.51365661621094,188.06491088867188,194.98703002929688,190.95892333984375,198.19084
2018-03-06,193.43137,195.44354248046875,194.42494201660156,194.4749755859375,192.58309936523438,187.12838745117188,186.2593231201172,193.35467529296875,193.4415283203125,188.1396484375,194.7941436767578,191.01995849609375,198.23557
2018-03-07,192.88484,195.4298095703125,195.06591796875,195.2979736328125,192.09571838378906,187.67063903808594,186.86085510253906,193.3768768310547,194.38465881347656,187.01612854003906,194.08364868164062,193.0421142578125,198.28029
2018-03-08,191.95142,194.6201629638672,193.9215850830078,195.05105590820312,191.3186798095703,186.53045654296875,186.299072265625,191.8628692626953,194.35650634765625,186.49948120117188,193.9031524658203,191.24879455566406,198.32503
2018-03-09,192.6869,192.80905151367188,194.92063903808594,194.5524444580078,193.12066650390625,185.54898071289062,185.30467224121094,190.2154998779297,192.85128784179688,185.96556091308594,193.17098999023438,193.4818572998047,198.36975
2018-03-10,192.14503,193.27117919921875,193.415283203125,193.99107360839844,194.07958984375,185.47340393066406,185.43057250976562,190.0930633544922,191.83885192871094,186.86557006835938,193.08001708984375,192.80276489257812,198.37556
2018-03-11,191.11821,193.86373901367188,192.6091766357422,194.6172332763672,194.1097869873047,186.12852478027344,186.13084411621094,190.19973754882812,192.75209045410156,186.64723205566406,192.73904418945312,192.61012268066406,198.3814
2018-03-12,193.58145,194.00225830078125,192.8390350341797,194.41619873046875,192.5334014892578,186.82107543945312,187.24891662597656,190.41319274902344,194.17283630371094,186.9596710205078,193.4593505859375,193.1868438720703,198.3872
2018-03-13,194.05734,194.1829071044922,194.25108337402344,196.72349548339844,194.81680297851562,187.50930786132812,187.46249389648438,193.59017944335938,195.56845092773438,187.51351928710938,193.39837646484375,194.05613708496094,198.39302
2018-03-14,193.7515,195.14797973632812,194.6761932373047,195.9740753173828,194.7704315185547,188.83224487304688,187.58360290527344,192.99118041992188,195.56263732910156,187.67408752441406,195.16647338867188,194.28036499023438,198.39885
2018-03-15,194.41846,195.76829528808594,194.7582550048828,196.1142578125,196.0740509033203,188.8240966796875,187.41683959960938,192.7374725341797,194.5741729736328,186.22479248046875,195.54058837890625,192.81390380859375,198.40466
2018-03-16,195.39934,196.16058349609375,195.75137329101562,196.2781524658203,194.7328643798828,188.40895080566406,187.5223388671875,192.66339111328125,194.3416748046875,186.32162475585938,195.4994354248047,195.70880126953125,198.41048
2018-03-17,194.21745,196.31219482421875,196.2449188232422,197.0508270263672,197.04434204101562,188.43212890625,187.60891723632812,193.93324279785156,195.156494140625,187.14964294433594,194.19834899902344,191.3183135986328,198.4163
2018-03-18,196.14171,198.00108337402344,197.49520874023438,196.57333374023438,196.43052673339844,189.17164611816406,188.2511749267578,194.6013946533203,196.5513916015625,188.46058654785156,195.0712890625,192.6049346923828,198.42212
2018-03-19,194.6933,198.2068328857422,198.01144409179688,197.619873046875,196.42379760742188,189.9984893798828,189.42062377929688,194.85984802246094,196.6090850830078,189.04513549804688,194.260986328125,194.13656616210938,198.42795
2018-03-20,195.8241,198.7862091064453,199.530029296875,196.81060791015625,196.81094360351562,189.30218505859375,189.24842834472656,194.00003051757812,196.48886108398438,189.61526489257812,195.44149780273438,194.72642517089844,198.43376
2018-03-21,195.79243,199.18736267089844,199.68276977539062,197.8716278076172,199.58154296875,189.04148864746094,188.96087646484375,195.5615997314453,196.75704956054688,189.9429473876953,195.52435302734375,193.27159118652344,198.43958
2018-03-22,193.72427,198.9054718017578,198.81716918945312,198.0275421142578,197.91921997070312,188.12081909179688,188.310791015625,191.52862548828125,196.2366180419922,188.62142944335938,193.16806030273438,194.8623046875,198.4454
2018-03-23,189.5446,197.5556182861328,195.11618041992188,193.89454650878906,193.3468017578125,189.02407836914062,189.29891967773438,187.59344482421875,192.4770965576172,187.04995727539062,191.5592803955078,188.63929748535156,198.45122
2018-03-24,188.12828,195.31265258789062,194.32228088378906,189.96987915039062,192.4650421142578,189.0122528076172,189.3017578125,185.18869018554688,188.09596252441406,186.498046875,188.55751037597656,187.68223571777344,198.45703
2018-03-25,185.69125,191.7696990966797,193.49246215820312,189.30087280273438,191.72947692871094,188.80511474609375,188.16851806640625,185.27284240722656,186.10772705078125,186.2432403564453,189.5463409423828,184.98007202148438,198.46286
2018-03-26,188.00998,190.10353088378906,192.18714904785156,186.33131408691406,189.06382751464844,189.455078125,187.97372436523438,186.25721740722656,185.73867797851562,187.154541015625,188.60772705078125,187.72520446777344,198.09894
2018-03-27,185.73979,188.89016723632812,189.7134246826172,187.40341186523438,186.576171875,190.41256713867188,188.511474609375,186.16297912597656,187.80657958984375,187.82704162597656,189.03826904296875,183.57362365722656,197.73503
2018-03-28,189.23875,189.92523193359375,188.31727600097656,190.9224853515625,185.56922912597656,189.87171936035156,188.4347686767578,188.29798889160156,188.4562225341797,188.77151489257812,189.0621795654297,187.2285919189453,197.37111
